gene	nectophore_developing	gastrozooid_mature	palpon_mature	gastrozooid_developing	palpon_developing	gonodendron_female_mature	pneumatophore_mature	gonodendron_male_mature
ANN06478-RA	2.54760199370727	0	0.458596037507433	0	0.586714895677981	0	0	0
ANN06479-RA	2.82939232545194	2.84871657393339	2.28740258335242	0.390006783173132	0.965370004986879	0	0	3.33499936596818
ANN06480-RA	0.215630754733855	0	0	0	0	0	0	0
ANN06481-RA	3.8542354589016	1.35676931191711	2.28238330569899	1.04189051542002	0.580182546048279	0.315852320058296	0.436059793610231	0
ANN06482-RA	7.666424717024	0	0	0	0	0	0	0
ANN06483-RA	0.215630754733855	0	0	0	0	0	0	0
ANN06484-RA	0.388428508343376	0.606578664164533	0	0.263998443009762	0	0	2.55566756947336	3.31413350680462
ANN06485-RA	0.397968043812648	0	0	0	1.30285989895331	0	0	0
ANN06486-RA	601.83922782885	278.093808625145	425.412821929439	460.87288693842	402.798648785347	2009.79581559985	500.630247717837	83.5008640068318
ANN06487-RA	209.110906536849	193.886373868291	188.904109595132	186.630348016922	250.574062204163	119.763502022618	277.539158370399	145.121732910092
ANN06488-RA	14916.5881420396	19114.5439568085	14974.5581622146	21795.9619108993	16911.426831707	12350.6416816041	17342.915588807	14343.0292385359
ANN06489-RA	0.398525854753581	28.062017357582	61.1675126159482	8.90712126647583	35.8814429681793	0	0.423537518744989	3.3484271407821
ANN06490-RA	9.45688667105143	2.48330463729611	6.48171638277657	12.1773114054141	7.43226071001495	1.87486098758836	11.840185541702	23.863271481565
ANN06491-RA	0.526072443953036	0	0	0	0	0	0	0
ANN06492-RA	227.109729456434	268.101740552376	174.70830782115	200.733240218259	232.691997879672	164.778317948945	325.407287329764	154.675871179214
ANN06493-RA	315.266928668841	423.070118981674	446.220872386447	266.950903860023	309.169372168916	370.757724674547	266.720960593	3520.02240192367
ANN06494-RA	100.009123768934	112.469896147419	114.068957326838	37.5022727991849	71.0271040812293	174.836682835876	66.1405267957935	1150.80957362974
ANN06495-RA	2.4930824646868	1.61004770328973	3.75225020231313	2.41213556883971	0	1.43990109485799	5.20961913075908	0
ANN06496-RA	0.704356283152884	0	0	0.907979778745409	0.194936095087719	0	1.28144233763556	0
ANN06497-RA	0	0.452569173434891	0	0.260092180587619	0.774580971224501	0.500186730552697	1.91526891557363	0
ANN06498-RA	0	14.0948061623472	0	5.43563970697273	1.17397151372879	0	6.7736104779789	0
ANN06499-RA	4.86061994795175	0	0	0	0	0	0	0
ANN06500-RA	1.81624486996111	4.52336753573298	9.77222102811406	2.80232297523283	1.01302586082496	0	0	0
ANN06501-RA	1.16012038190492	4.75299047695804	8.91844158814327	0.605782738960926	5.24220375095196	0.318232520039916	0.865492813919207	0
ANN06502-RA	0	0	0	0	0	0	0	0
ANN06503-RA	35.906906455409	26.2056845875533	56.3490280463729	34.9411676578913	4.31685650678855	11.3698937726952	21.3259991876702	130.048409577444
ANN06504-RA	11.5807652112504	8.19756309062314	2.90036033214413	1.53716216724244	5.88663197167822	1.29081959884918	8.94909168384464	16.7530723062248
ANN06505-RA	1.21686908226985	0.459049762505602	0	0.394572221813	0.588688760585632	0	0.748472724342298	6.73739958352364
ANN06506-RA	0.61181884628735	0	0	0	3.30585161262538	0	0	0
ANN06507-RA	268.841351273332	190.464328934658	55.1981569707936	329.923777202382	301.392414506883	646.962746978239	125.427156079445	136.001258798911
ANN06508-RA	18.6000355081608	10.4954151952487	32.7405609041146	17.8566641148854	8.23536743263888	9.26175466966376	12.7563774681566	3.286969511658
ANN06509-RA	50.55465330069	34.3639980965521	104.433344186784	37.5752516001466	30.7308952776761	29.5223725127933	30.6486151387374	19.9442414539087
ANN06510-RA	26.1548063372595	33.2510473635129	21.2147996875938	33.3547267179733	25.8434040457758	32.9394872356719	38.0433253904945	60.3259025662742
ANN06511-RA	21.4716529481051	1.18512245129149	0	0	0	0	0	0
ANN06512-RA	22.8477270077119	0.298522521854762	0	0.131155245488781	0.668817844487728	0.248998356852257	1.1513918711639	0
ANN06513-RA	15.8645511012993	17.0068724543806	14.2999349453141	16.1911102241712	23.3385959829549	27.9474666379823	9.73182398534056	6.78680016850303
ANN06514-RA	41.3831874898458	56.1618945843127	47.5921886152238	56.7289854544007	44.432278815703	64.1280739561335	31.0639989572327	66.7983577172996
ANN06515-RA	294.682741780174	205.405808398511	285.517366627285	176.327548761069	269.279988780156	201.498299477238	486.949350743003	335.674616552518
ANN06516-RA	181.825445739574	244.987709590967	197.406269822677	251.578372809552	240.146496766373	250.610781666268	169.785519947644	216.209026081948
ANN06517-RA	267.913917866957	449.250941652258	338.855227045262	520.088646060257	365.396723132598	43.617286948351	192.433305836056	64.0304065116907
ANN06518-RA	54.7558987888237	58.9350296561395	39.9852102985898	56.6417733286477	74.9266122067594	99.205382999408	40.0449676149003	191.600563551649
ANN06519-RA	426.807718549272	666.145466841295	461.261358860892	292.929204749367	659.438268807427	273.353079923595	186.786169911013	49.5480789473855
ANN06520-RA	12.011285228354	1.0478516994932	13.5429065295048	5.87007116488662	4.65982846909712	2.7188993033875	0.733775314562716	0
ANN06521-RA	33.7707391630512	67.8013286737538	389.311861227609	23.9043624104787	162.348855248189	204.990630756491	181.356581799432	107.938247219996
ANN06522-RA	97.4370840957557	90.1242005413738	61.2752647243783	84.2618865352588	76.4950106774351	202.039554563408	118.054172090898	1674.15882019009
ANN06523-RA	46.5845831522888	34.8287869363554	16.2172222330205	40.4762353358202	27.117285234645	80.3185779472824	29.7010387297	43.4073190268837
ANN06524-RA	19.9346763858167	10.445021649385	11.8896891365495	18.4431559794989	11.6728647212089	39.5858259370711	9.25210082313238	36.6884696706244
ANN06525-RA	100.838413454394	60.9825592336577	47.5866702119469	80.3577386828646	46.4924612225456	98.718116576796	41.5868360670857	136.914875771393
ANN06526-RA	0	0	0	0.26472029684286	0	0.251712914610558	0	42.7887883283234
ANN06527-RA	40.9692081025229	12.7926706228111	5.74709350264481	3.41783920314494	0	1.00003831695578	274.765336243202	0
ANN06528-RA	280.180330372255	105.433407293254	275.047657304874	73.5934114650046	107.290824920166	165.956911659265	628.736622461678	967.003484571422
ANN06529-RA	0	0	0	0	0	0	0	0
ANN06530-RA	7.29851586194045	6.2738830554032	1.4470964629028	4.14350201571819	0.585166301867735	0.323090265402545	0	0
ANN06531-RA	0.217006563883601	4.09618162238603	0	0.302727825226785	0	0	0	19.8780282100678
ANN06532-RA	334.224906734859	672.548429072676	410.965546160522	398.610838724243	347.051328707978	149.899585303445	551.237567684783	467.910122832068
ANN06533-RA	15.4147306617036	14.7319254536933	13.4256518539755	10.8408584486022	5.88824407151353	51.0697276427695	11.2921313634503	84.2046215391448
ANN06534-RA	2.31780599974911	14.2177621930551	11.6824588945224	9.35497901259787	5.76834882250439	0.342996725387288	5.52460877647495	0
ANN06535-RA	43.6256028853467	45.4772829572034	26.0457459931877	50.0626903398595	24.4888022921463	34.4828533614719	16.2013622066412	78.7790258409912
ANN06536-RA	116.027955500828	55.5819209974117	180.361260746331	51.8684068053385	94.4501473983247	129.868082106051	82.3763819486984	26.6347266819161
ANN06537-RA	0.60035933718359	0	1.86747432471888	1.2505109924257	0.441517087918155	0.320179843924387	0	347.972232597547
ANN06538-RA	1837.15724591633	1950.37894956246	2382.8003102186	1992.95725710021	1794.44147894741	2565.95741077769	3236.76133345559	7224.2932096884
ANN06539-RA	401.229791385227	325.817509122002	300.624567818867	428.077634288987	403.782030487526	428.53564432978	350.103538359593	294.944249858842
ANN06540-RA	26.5411976035999	2.90289131198275	0	1.62819951764253	0	20.6864994049981	0	10.0626564167485
ANN06541-RA	11.0708141292116	7.45405790952584	20.6293720673498	13.7279042295802	23.6337898812806	15.663601017879	12.036305687396	0
ANN06544-RA	30.7769448026485	185.10303455092	73.3567259236923	85.5621834614661	53.6463683577821	212.759259166835	32.0321435140551	7.01871322556128
ANN06545-RA	6.43078114238437	3.32888263017172	5.41037280462182	2.25503959846506	5.05870771759711	0.248540978993525	0	0
ANN06546-RA	1063.28548807653	715.223824692631	478.180162478532	917.835282592912	602.926175286404	533.202831925628	814.00745537401	44.5305473237329
ANN06547-RA	4.38277733422792	0.585532422171903	0	0.605014595328153	0	0.324964715118549	0	0
ANN06548-RA	1117.29103599875	629.666371627605	481.970594058368	908.192038062261	770.626585919726	675.917983363742	1033.26518745626	43.4688945009252
ANN06549-RA	4.07054546533046	6.05738597317878	0	4.74388572539269	0.777732227897103	0.323774773369127	1.50244159866169	6.81629300222133
ANN06550-RA	0.43126150946771	0	0	0	0	0	0	0
ANN06551-RA	25.9781412507293	8.76523128255265	11.1320380716262	10.2926041714977	6.83378326950363	0.888379012234969	1.51391855215671	0
ANN06552-RA	306.004361116166	313.337718458625	449.95963461745	329.558357887723	303.864645074266	358.122027689503	382.579786040094	1177.0490692938
ANN06553-RA	17.3092430894049	13.2174807431095	29.9620406880837	22.2914741951807	23.1212800602875	82.4056233098711	14.0056735433068	3.29209477833704
ANN06554-RA	60.2861076852635	43.7830902080159	27.591097108116	48.8546160689652	50.9221462984519	101.848061196223	41.9679925379826	141.926613480393
ANN06555-RA	423.8704919925	550.150116821351	416.315944544497	520.682143409296	584.397542912894	753.750772516434	309.963195194145	1545.20872783138
ANN06556-RA	0	0	0	0	0	0	0	0
ANN06557-RA	188.487153128663	171.219967823799	135.286001982039	176.130253199577	155.143613911271	427.272233440441	139.698966376649	669.304294686987
ANN06558-RA	4.52831501686705	8.20506348567101	10.3763324097232	3.2873197500428	4.9229768659196	1610.61635691051	3.23262352982942	33.1869294546121
ANN06559-RA	6.28457439974483	4.38876161335146	4.18997501333008	3.91539134490695	2.43274617120857	1.14072699194004	11.2027701739417	10.163707661466
ANN06560-RA	85.8839163311757	67.4162476952089	45.0588745450035	33.3854698572758	30.8936596969741	1.14558291939947	236.735142709413	3.35555575763047
ANN06561-RA	1080.27629417461	484.856306409384	303.941421880732	1170.10285526868	1001.25261456977	1125.62675232589	422.761394015678	612.947371061874
ANN06562-RA	117.982296672598	71.9473213726835	89.4096069762714	84.4578556697649	101.762047819642	109.845412148856	140.798027521623	32.7283829068242
ANN06563-RA	16.7174896847024	37.1361904996409	20.1030350896021	18.0835833316154	8.86242284062875	7.08203152576886	8.33406707956372	52.8159668272714
ANN06564-RA	0	0	243.818283902096	0.539569252554112	47.768043052528	0	0	0
ANN06565-RA	0.654387460937024	0	1.40728086019507	1.04046556835166	0	3.40031977713537	0	6.77506020521265
ANN06566-RA	0.303114461414852	3.66767296346984	1.4321311185161	0.810325502059324	0	0	1.72212051520152	19.959592161686
ANN06567-RA	3.24153105956183	0.778983956811226	2.95141006242635	0	1.31141378827126	0.324246009917189	0.728835454432535	24020.7614966844
ANN06568-RA	22171.5560680282	13.1765987955667	1421.26114528693	549.589660610028	7.60194009588835	12.0996762931825	10.7898780041443	100.847643175749
ANN06569-RA	87645.4105332084	10.6064591556884	6023.66004082622	2155.37126957341	28.9189049642103	62.100142046098	21.7140720100102	374.844134108311
ANN06570-RA	13609.6791185592	0.649966269470825	994.85923122306	432.704899801963	5.81115903873192	29.5539917511006	5.97836397293829	18.1752866818086
ANN06571-RA	43088.8674773029	4.09273130430394	16428.2702240759	1976.4916791201	13.1194411051397	67.468332886542	6.5269185473012	49.7463122359286
ANN06572-RA	14470.0162074424	2.64242462819715	4816.07405775407	757.534855940931	2.1627526600754	5.34964529822047	0.871419485524248	0
ANN06573-RA	10055.5457326166	2.24505464810431	4599.64362956454	820.016149192331	3.34079211954855	5.62397021650955	1.3115698764371	3.47168606498396
ANN06574-RA	2.15630754733855	0	0	0	0	0	0	0
ANN06575-RA	0	0	0	0	0	0	0	0
ANN06576-RA	0.927016082711516	0	2.28379336829666	2.71353009389739	2.50899303060705	2.5606752802007	5.16184406197041	0
ANN06577-RA	17.4439687455757	33.6012898119668	12.3315345337612	15.2840744485168	21.7932684163748	48.3279732630651	28.8176201354527	27.0186389142191
ANN06578-RA	0	0.76767671016674	0	0.391493278291943	0	0	0	0
ANN06579-RA	0.649699243738846	0.29294424353833	1.36509646968198	0.601160244084164	0	0	0	0
ANN06580-RA	0	0	0	0	0	0	0	0
ANN06581-RA	6.02280806782091	0	4.7034281690832	0	1.29983958910834	0	0.755212109505115	0
ANN06582-RA	65.1941147560092	44.9207470576458	59.3891046677188	64.5494164748395	36.9782293869347	480.143625831033	34.1250585814665	19.9810970673448
ANN06583-RA	32.9495102990506	26.0192098046726	46.4880675879676	26.009001469854	46.6878927139548	50.851555036626	35.0097297555891	57.3320343549341
ANN06584-RA	166.84279317743	178.06596647116	204.920849193156	177.354579505518	235.287293392718	163.659528998134	119.206792006666	391.698842489562
ANN06585-RA	24.787774990783	26.0828658972965	46.2674809820354	31.7840304742304	37.6852916044747	40.0390411921021	38.1400463492722	36.3423781298955
ANN06586-RA	122.209941144207	21.8224062113064	24.0721054572517	56.8108435198426	93.5532866953385	100.924255576297	48.5331944990322	50.507112115142
ANN06587-RA	43.2555653296311	22.456606113291	43.4422932485411	28.0456722333848	36.6479496118127	172.355430972271	65.624469903126	40.8328318819003
ANN06588-RA	37.2969447240531	27.9791671327371	21.8932178482015	42.026738218796	50.2038510131446	154.740828583066	15.9655601910365	13.2348262509309
ANN06589-RA	0.607183343275648	0	0	0.260410046113665	0.971452105900237	0	0.434343822075511	0
ANN06590-RA	94.0597863744322	146.91700883898	258.062793591569	123.237137606902	147.878674937456	1088.04923454303	152.535544015243	80200.7995394958
ANN06591-RA	89.1911281937024	295.214490529507	138.558520187627	290.307584580658	219.600167164669	59.7496712048463	281.475481284407	63.4286156312763
ANN06593-RA	0.52899573846838	368.640387415418	200.743953909401	60.0191074775769	74.9139153652666	0.250134180858946	1.65925444497484	0
ANN06594-RA	70.7857907202855	8.06500018824725	20.6513212820803	10.6398642734651	39.6138388818566	33.8653788755109	89.3151363234133	23.1244771849629
ANN06595-RA	561.463546180829	1668.95102943848	681.413464121159	1271.78540549059	574.616626240506	663.905675995133	492.193929135901	171.094032840831
ANN06596-RA	1.14577176131434	0	0.450530978515794	0	0	0	0	0
ANN06597-RA	10.2658382428613	38.8074833735831	11.8982551835814	8.62133087195925	3.31390227924216	6.27300528951014	14.9349207108064	0
ANN06598-RA	1.13854923386603	0	0	0.506039439855333	0	0.252634450980545	0.429490103298674	0
ANN06599-RA	0	0	0	0	0	0	0	0
ANN06600-RA	0	0.788503551099239	0	0.499196568371241	0	0.321601812315545	0	32917.2019326192
ANN06601-RA	258.784618788067	49.6589870832254	223.417174406544	76.1980372078757	197.392033977352	318.838830255406	260.095290247994	112.613275492239
ANN06602-RA	37.8568968940173	11.7162512889156	14.1921536456555	8.62056399687423	11.9044416699005	6.94156760235539	25.821587093525	0
ANN06603-RA	71.4694402048708	142.690532799174	119.596221597502	105.143426149602	101.682215053034	114.899322893985	124.272719495751	411.733232512477
ANN06604-RA	150.02823131541	59.2906388476256	73.7708210339681	66.1988342267997	98.5012992668557	192.796229598343	101.952094533423	313.996204626341
ANN06605-RA	52.89363468487	46.5834338066351	70.5308261936677	48.8791822967147	87.8922705828952	79.7817580663408	131.708012831693	178.514814140182
ANN06606-RA	587.09676141153	563.765592185853	341.399803406948	781.993045341891	587.843897859611	875.709568680474	403.249588080425	26009.6385305288
ANN06607-RA	0	0	0	0	0	0	0	0
ANN06608-RA	2.32069850813173	0	0	0.899306617990492	0	0.757916072324621	0	0
ANN06609-RA	3.53271569659908	0	0	0.294812080777531	0.378037301824203	0	0.430915604236001	0
ANN06610-RA	53.0936510146059	0	14.7331241834109	4.69381117570751	7.19488853965762	0	0	0
ANN06611-RA	2.62348206606618	8.13637726151661	6.63267105410745	4.90049865082982	2.43815552804735	3.27109436776574	1.3039585105381	0
ANN06612-RA	0.523079814687991	0	0	0	0	0	0	3.36985577535513
ANN06613-RA	184.214219781348	206.902111301053	223.290038159928	88.5582301194189	161.260759563086	138.250648958455	129.099888053512	106.460918116386
ANN06614-RA	0	0	0	0	0	0	1.16395032769912	355.088115519433
ANN06615-RA	0	3.31063900674687	0.907468428501689	0.628022046167494	1.80230408284658	0	0.714925051626832	0
ANN06616-RA	2.04818988981613	1.04104197375555	0.912201961876778	0.298587921507722	1.68846330796295	0.247331692641902	1.9239619879432	0
ANN06617-RA	8.56066832567791	11.1913084701662	1.8535184848204	6.33314202176651	4.41047180515798	12.648415270639	8.12831106664938	3.33227461743551
ANN06618-RA	218.942148073391	367.650518316083	150.389462452545	244.474323434928	149.294275681631	197.173123525533	283.32327811201	49.8692249319078
ANN06619-RA	4.74186470199026	17.6607845375801	32.4460435707568	6.49418163744433	5.12347076100682	6.69687288229307	27.443555158029	480.285421142719
ANN06620-RA	9.15382536101131	7.60333279081086	11.2189209393184	2.14849794155631	3.82733575501851	6.06047815069225	2.43892923831744	23.2737516673877
ANN06621-RA	0	0	0	0	0.847109904219377	0	0	0
ANN06622-RA	73.6561245966312	2.66098185682151	5.47995642245606	5.76118218948124	2.84433760869968	2.25924843885211	4.98195491126507	0
ANN06623-RA	1.04141209724094	0.452407279720072	2.7515181530235	1.12502276423766	0.970443110270384	0	4.18803597198229	0
ANN06624-RA	1.4034485524704	1.17634973601777	0	0	7.19111326905867	17.1720826693097	0	0
ANN06625-RA	1.67828288562835	3435.14653867217	2.86918234013848	1706.28864078591	0.924680276298698	10.9919842947293	79.8194958337294	23.4578978315568
ANN06626-RA	5.70822245913514	10.4176189195599	3.18966403258614	7.75755746236098	1.61432975298035	0.824380554034925	20.390194729009	3.38793471393649
ANN06627-RA	696.860702201773	404.848363887519	340.983831157378	667.535840800274	569.15265362141	1384.83424419227	409.228008331538	36.3775947280123
ANN06628-RA	8.05423808412302	4.80093413466229	10.271281059318	10.494237822424	4.66888509179999	5.10214859441472	1.20242665940513	0
ANN06629-RA	1.69576797596689	0.293130020831069	1.48385081321808	0.129872168605876	0	0	0	73.1713951259373
ANN06630-RA	107.632945484125	144.045122814694	80.215033166937	144.891711798141	100.393470408006	457.465642485851	112.072267956453	238.589995044168
ANN06631-RA	21.707408188552	13.4472344471552	824.018486395929	41.0500160690331	565.235660633859	23.6231003037184	29.0302042154795	206.864740067528
ANN06632-RA	0.876697444085388	2.50620242772131	1.58082567851096	0	0.656556403484552	0.358556561896397	0	5425.1725700788
ANN06633-RA	0.736653509697863	4.93876462797863	3.8533806963451	1.67788693499812	0.193931248854286	1.25054026561174	2.9645766358496	50.5302150466773
ANN06634-RA	0.306433426127197	0	2.84219343621541	0	0	0	0	0
ANN06635-RA	432.131688099284	604.581041590966	435.869661440825	628.036984271558	504.29555434608	534.132806439247	320.186093962177	415.777446610826
ANN06636-RA	0.598289891911383	0.884390843508458	5.32210828481303	0	2.96982143452359	0.689731863022868	0	3.48709569660664
ANN06637-RA	621.173705479982	568.071950099976	436.591774450119	702.682761394099	479.894261797045	951.424989874291	377.806017042815	2016.34539333581
ANN06638-RA	100.255083262832	98.1293626187905	59.6318368994301	131.415129602833	125.042216831514	487.097341688182	41.4031687156891	160.277618065182
ANN06639-RA	259.690579598731	250.952182634344	205.358355855426	319.14869750142	244.406093837845	202.064267999924	137.227645154175	53.4411996245745
ANN06640-RA	27.4836086828324	68.1531562959264	40.0517569420181	64.8117200040676	31.7927175426721	201.19551257976	44.5070002930423	388.277806685025
ANN06641-RA	0	0	0	0	0	0	0	0
ANN06642-RA	132.989378119606	76.8551170685959	88.872746186657	52.4071723322759	43.2685738188479	10.8754925675352	54.3946964346946	47.2258712022548
ANN06643-RA	0.215733302056858	0.454555800294396	0.44940844248451	0	0	0	0	0
ANN06644-RA	201.580060850911	286.033021890418	237.152062236118	235.464545864803	247.01785704484	283.602317223559	291.615083780052	652.544922675293
ANN06645-RA	32.8196731961151	112.231146171608	220.405818724145	50.0993604355778	63.006789219403	6.86487010132845	16.8425837932014	13.4435483313759
ANN06646-RA	1.29615858818117	0.452269592866662	0	0.866870907012867	0.387042595470538	0.754310260932842	0.428442671644903	3.3414356386122
ANN06647-RA	0	0	0	0	0	0	0	0
ANN06648-RA	9.13343261780612	34.9246246632165	34.7767819712331	12.3199271436296	12.0476349375845	26.6803597427475	11.6397613992777	16.5038358744351
ANN06649-RA	33.5318893136099	353.958943267542	330.380483856658	168.785544389849	265.500172174464	4.83755845488051	30.2912346606659	110.334525570507
ANN06650-RA	304.768981345193	261.001843286833	223.871111909046	108.655880191238	164.604976743736	432.244248330471	106.854473330245	70.1813608765887
ANN06651-RA	24.0668014548385	76.1442452547176	296.274687683872	28.4382368616364	120.868027051435	56.4767136107516	121.120503047489	231.737612016053
ANN06652-RA	3.39434808659159	1214.59374539802	10.0848617235951	631.455498425092	10.1323284311103	0.583035555704064	1.5644000865881	3.34161634786764
ANN06653-RA	1146.33937515734	1779.99450332765	3402.81339256312	1170.5962679638	1721.39141971242	948.158952908274	1305.00778983423	210.609421444724
ANN06654-RA	340.39692561819	193.965780016623	369.793773481767	257.718867119071	451.824473917695	208.480359205141	527.865033441866	20.3550731956947
ANN06655-RA	41.194099205231	3467.54180932098	81.2785355622155	1684.26648344493	124.538676945677	14.6398940672054	459.793054563909	155.298138482842
ANN06656-RA	0	0	0	0	0	0	0	0
ANN06657-RA	86.6604063485845	100.535665098205	155.852218263432	95.0586782828005	115.889145222379	96.741704734137	127.929482538435	891.356204902558
ANN06658-RA	0.857816937880484	0	0	0.130129070082721	0.388087362689729	0	0	3.36086936830557
ANN06659-RA	0	0	0	0	0	0	0	0
ANN06660-RA	4.99621904160792	13.1093703874641	11.1748568434413	3.75867459526049	18.8959973243883	3.72855793586095	20.2964351073645	3.3240775339388
ANN06661-RA	47.3416890615045	9.82108320100951	12.9901922358879	5.96720028161127	3.85731550969891	0	31.8560141747505	0
ANN06662-RA	4.89630314670793	0	0	1.80461910951192	1.67825155236973	1.305256469863	1.16799591628258	0
ANN06663-RA	0.525165648233627	0	0	0.495805617662652	0	0	0.757914368110939	0
ANN06664-RA	0.215630754733855	0	0	0	0	0	0	6.67063084920443
ANN06665-RA	0.414263753159307	46.0857762111962	2319.18034779433	6.18039937359935	552.532203835693	0.252623955322064	1.85862898051812	0
ANN06666-RA	557.894586978964	701.518716672831	1034.6084907424	727.920143455771	1065.6757048662	651.546613473796	733.769290187459	53.7393103883721
ANN06667-RA	0	0	0	0	0	0	0	0
ANN06668-RA	0	0.300710406535134	1.38320374034761	0.259224084798154	0.384506210357888	0	0.422621583681154	108.444532843426
ANN06669-RA	49.513728290045	13.2394644883037	153.519819088601	11.7360932662851	9.61345897365275	9.22288787425015	23.481850073463	592.426449577943
ANN06670-RA	3.31148216759958	3.80051937432438	2.44674499331306	2.53674325269606	2.82469260917202	0.666942835321591	68.1181434802602	486.727699717795
ANN06671-RA	2.8591420450404	0.831125939650984	2.89946265636881	0	0.840583573792236	0.487055105002713	1.47889830334082	0
ANN06672-RA	1.60721104095634	0	2.34571951584404	0.804998348801901	0.393531492544171	0.964100161398895	0	6.82952038016811
ANN06673-RA	3.11877601065826	1.94328746866712	4.78344587488732	2.04585735376769	1.35372242920604	4.89692644991264	1.90250253693237	0
ANN06674-RA	6.18401588625429	0	2.36913146407731	5.91326711010778	1.57263882701747	16.8603295002583	0	0
ANN06675-RA	74.3368710036021	53.2819541007058	62.0331110830162	92.298034428966	69.3589393661415	31.9312180045325	38.2658360559842	3847.96819535332
ANN06676-RA	1382.10683210056	1173.37733202486	1038.94285406849	1228.03772643997	1090.20651538274	767.826050103707	1291.44994343516	511.924135624303
ANN06677-RA	0	0	0	0	0	0	0	0
ANN06678-RA	17.6948180329556	28.3093748005481	13.9513396386592	28.9753850482061	18.67041095002	20.803246490639	18.5073528326672	3.32838389628586
ANN06679-RA	8.01174721625699	0	0	1.60899037401624	0.820896105833896	0.321247591152964	0	0
ANN06680-RA	0	0	0	0	0	0	0	0
ANN06681-RA	507.914813425022	759.734737120977	715.085570620466	850.904356684227	609.747446818119	195.051656459894	518.021547641155	180.854873891033
ANN06683-RA	1104.84621913163	462.596739099262	1160.68725623261	747.283806385716	1167.15569839759	1019.53679748836	1122.72354566177	1082.12051774161
ANN06684-RA	193.740298796912	147.590184495018	214.786855261964	141.245305955974	133.716920446171	48.1334729775122	53.8518651222188	66.3270341061515
ANN06685-RA	271.825282211465	417.438197175005	721.329230531754	298.15082390061	368.985697478266	170.890461112073	746.912667269024	4716.33840964427
ANN06686-RA	270.665964914422	192.554316122204	106.362420421181	235.837850334021	132.749567113769	579.209284408534	147.261982984698	495.828374320392
ANN06687-RA	4.5840695669502	62.2996811241516	28.0059070249003	13.2086315247081	22.578853033485	0	7.41947472724471	0
ANN06688-RA	8.18018251098194	11.3521521685045	6.59936669988799	7.13393235092142	0.973211940818413	6.86467124045228	6.97212014016289	9.99920467597288
ANN06689-RA	1.35673049003051	0.46622675696071	1.40189502289795	0.309711356838975	0.891676040535299	0	0	0
ANN06690-RA	66.6231020716171	97.8408500519238	135.639950592716	49.0633401984242	150.90800451274	32.0830412338008	44.9554715388538	6.68574180224974
ANN06691-RA	47.2624032112486	61.038563924296	161.625937958543	34.4268054692771	195.358771025781	8.95340886438929	122.112921727923	33.4229339890506
ANN06692-RA	18.1989231678923	20.5712111090896	62.6213297610664	14.8082236234293	82.4579456004196	2.61431302179867	80.7803656031336	0
ANN06693-RA	0.642496012861636	0	0	0	0	0	3.39935913032286	0
ANN06694-RA	228.952410539756	106.927840599347	202.0809190141	79.6471007773343	73.2079104098076	30.8086926429292	136.083831638634	161.150577808616
ANN06695-RA	197.688987298175	160.735324202265	44.6646532119206	218.863436290199	128.001360074226	378.731362041311	875.653455705414	357.922424944032
ANN06696-RA	67.3458948139012	198.104107394881	282.747173167965	101.98566514266	229.577484907363	111.180847639629	200.525132708748	32.863205939249
ANN06697-RA	37.6451741641025	35.9149759638109	17.0912287626757	58.7367629213984	64.3838570610586	177.392567675961	46.468500932431	255.345512508137
ANN06698-RA	3.13023146107616	2.55874109883129	2.24571081881918	1.68268977090264	0	0.337840487667243	0	10.1755742162256
ANN06699-RA	0.203441061840149	48.3083454422248	62.5009370829888	7.11587267869269	26.3509713289793	14.0585842309964	14.1357840344116	0
ANN06700-RA	6.15067844425877	7.66211140305548	5.61579786539481	5.30229151659527	1.91986097539111	1.80464790086117	2.11166036288966	0
ANN06701-RA	127.549356987559	120.525880409911	83.5539475159096	80.4942858969073	136.850356929332	94.2476238090385	354.355013513956	85.0821618998323
ANN06702-RA	5.32313173477833	0	0	0.59101429498521	0	0	1.18224299132574	997.861178274077
ANN06703-RA	0.215796151102586	1.21137676188274	1170.53963678818	0.629390755047583	330.563897176749	0	0	0
ANN06704-RA	0.390764241773481	8.74988231709602	273.180713645977	1.84326243514244	79.3192020478347	0	0	3.3084900667197
ANN06705-RA	500.528167416587	3845.69029424286	833.096769452182	673.405813484586	2179.76418032845	667.867001476061	2452.97560869685	411.530156223125
ANN06706-RA	7.25538036172951	80.5650355447826	51.4528861760372	33.3858897814742	48.4990958743529	1.54220293104539	15.7631345190452	3.35598579000247
ANN06707-RA	7.72027312301896	6.2577698568653	23.2938619832613	6.47904441089173	8.46339544180919	0	5.54671967198591	0
ANN06708-RA	20.0708817712243	27.1094594583472	15.5586065624223	14.7523728913655	15.6910396627209	5.38282005102034	18.2679471660944	6.54193034461691
ANN06709-RA	3348.06739139523	1662.24263337101	3981.06667157332	2251.85717543935	3459.23434835699	2753.96780155368	6793.51730904119	27433.855647855
ANN06710-RA	0.218091796599434	0	0.888251822588045	0	0	0	0	0
ANN06712-RA	9.15408667538185	8.14409262211184	6.01567985935117	3.64740335978135	12.1023237687843	3.10729462228326	11.2670122030776	0
ANN06713-RA	2.15413878069404	0	0	0	0	0	0	0
ANN06714-RA	25.9854480712371	31.7784407399647	40.46114964157	36.4327361865246	37.1785683755125	52.3598577550996	31.2286710851244	424.983220723443
